videoId,title,author,viewCount,likes,dislikes,tags,lengthSeconds,IsEducational
BxpFMrEAwqc,Cac Goku Transformations SSJ1-SSJ2-SSJ3-SSG-SSB-SSBK-SSBKx10-SSBKx20 and Ultra Instinct [XV2],Game Finisher,4006886,33960.0,2063.0,"dragon ball xenoverse 2,dragon ball super,dragon ball z,game finisher,Goku's New Form,Dragon Ball Z Transformations,Dragon Ball Xenoverse 2 Transformations,Ultra Instinct for Cac,Cac,Custom Transformations,Ultra Instinct Transformation for Cac,SSJ1-SSJ2-SSJ3-SSJ4-SSJ5-SSG-SSB-SSB Kaioken & Ultra Instinct,SSJ1-SSJK-SSJ3-SSG-SSB-SSB Kaioken & Ultra Instinct,Xeno Vegito Transformations,Dragon Ball Xenoverse 2 Custom Xeno Vegito Transformations,Cac Goku Transformations",388.0,0.0
4QrGdzYiNFY,The MacBook Pro Survival Kit [2018],MrMobile [Michael Fisher],650068,11395.0,503.0,"macbook 2018,dockcase review,hyperdrive macbook pro,anker powercore review,anker powercore 26800,microsoft arc mouse touch,rain design mstand 360,qwerkywriter,lofree,mrmobile,michael fisher,macbook accessories,macbook pro 2018,macbook pro 2017",418.0,0.0
mAZ-gT0Ip-0,Il Volo - Grande amore (ITALY) Eurovision 2015: GRAND FINAL,Marjan Andonov,3578651,20249.0,723.0,"Eurovision Song Contest 2015,Grande Amore,Il Volo (Musical Artist),Italy (Country),Norway,Eurovision Song Contest (Recurring Competition)",216.0,0.0
9_guNEfxTII,The Best Italian Songs !!,Ervin Jano,27215745,94614.0,10574.0,"Italia,italian,Italian songs,Italiano",5499.0,0.0
5O5EC06b-xg,Top 10 Saddest Moments In Speedrunning,gladJonas,701121,6158.0,738.0,"top 10 saddest moments in speedrunning,sad moments in speedrunning,speedrunning sad,speedrunning biblethump,speedrunning fail,speedrun sad moments,mikamihero,exarionu,benafar,linkus7,inthedarkness5,clintstevens,mr_zg,somewes,speedrun,compilation",657.0,0.0
W2sIvBq2iAk,"zero factorial, why 0! should be 1, 4 reasons",blackpenredpen,108307,2743.0,86.0,"zero factorial,why is 0! =1,0!=1,gamma function,pi function,power series,blackpenredpen,math for fun,0^0 convention,defintion of 0!,permutation of 0 things,power series for zero factorial,0 factorial,factoreo",778.0,1.0
AqcMAn10448,MATEMATICA - PRIMITIVE E INTEGRALI INDEFINITI,Gianna M. Farnocchia,9625,133.0,4.0,"matematica,Primitivi e indefiniti,abilatest,lezioni gratis,lezioni online,matematica 5 anno,matematica classe 5,lezioni matematica,matematica liceo scientifico,licei",545.0,1.0
QlSShPVcxfg,Dragon Ball Xenoverse 2 : Goku Transforms Into Ultra Instinct Complete Story DLC (Japanese Voices),DBZanto Z,1985375,17697.0,1295.0,"Dragon Ball Xenoverse 2 Art Box Cover,Dragon Ball Super,DLC,Xenoverse 2 Gameplay,XENOVERSE 2,DRAGON BALL FighterZ,Perfect Ultra Instinct Goku Xenoverse 2,Perfect Ultra Instinct Goku,Super Saiyan White,Master Ultra Instinct Transformation,Extra Pack 2 DLC,DLC Pack 6,Limit Breaker Goku,Dual Ultimate Attack,Xenoverse 2 Ultra Instinct Transformation,Dragon Ball Xenoverse 2 : Goku Transforms Into Ultra Instinct Complete Story DLC (Japanese Voices)",803.0,0.0
-zCsllWJ3A8,Review: 13-inch MacBook Pro (Without Touch Bar): Is it worth a look?,9to5Mac,1289704,7598.0,535.0,"9to5Mac,2016 MacBook Pro,2016 MacBook Pro Review,MacBook Pro Review,MacBook Pro with Function Keys,MacBook Pro with Two Thunderbolt ports,MacBook Pro Thunderbolt 3,MacBook Pro Wide Color,MacBook Pro worth it,Entry Level MacBook Pro,Should I buy a MacBook Pro,Is the MacBook Pro a rip off,2016 MacBook Pro Hands-on,New MacBook Pro Review,New MacBook Pro Unboxing,2016 MacBook Pro Unboxing",973.0,0.0
fK8LrzzC4-8,Marco Mengoni - Guerriero (Videoclip),MarcoMengoniVEVO,82085706,380836.0,19514.0,"Marco Mengoni,MarcoMengonivevo,vevo,official,video,music video,hq,single,album,Guerriero,Parole in circolo,pop,Pop,RCA Label Group/RLG,Marco Mengoni Guerriero",332.0,0.0
UojBaKX5Vz4,Eros Ramazzotti - La Cosa Mas Bella (Più Bella Cosa) (videoclip),ErosRamazzottiVEVO,227056746,526607.0,35739.0,"Eros Ramazzotti,ErosRamazzottivevo,vevo,official,video,music video,hq,single,album,La Cosa Mas Bella,Più Bella Cosa,La Cosa Mas Bella (Più Bella Cosa),Pop,Sony BMG Music Entertainment",266.0,0.0
Ev-QpxN8wPo,(4:57.260) Super Mario Bros. any% speedrun *Former World Record*,darbian,3592769,27645.0,1132.0,"twitch,games,Mario,Super Mario Bros,Speedrun",417.0,0.0
i5gxEhNDYls,Ali Nesin- 0! (Sıfır Faktöriyel) Neden 1'e Eşittir,Pisagor Matematik Evi,829023,18482.0,530.0,"belirsizlik,tanımsızlık,belirsiz,tanımsız,ali nesin,mustafa yağcı,haluk memili,pisagor matematik evi,nesin matematik köyü,nmk,matematik,geometri,derin matematik,kümeler kuramı,0!,sıfır faktöriyel,0 üzeri 0,sıfır üzeri sıfır,sıfırıncı kuvvet,lys,ygs,yöks,yks,teog,lise,ispat,matematiksel ispatlar,eğitim,öğretim,lisans dersleri,teog dersleri,özel ders,özel okul,özel üniversite,ders videoları,ortaöğretim matematik,lise matematik,teog matematik",559.0,1.0
NTe1FQY9gn0,"Integrali indefiniti (secondo step, goniometrici ed esponenziali)",Claudio Desiderio,13731,147.0,2.0,"integrali indefiniti,integrali goniometrici,integrali immediati,integrali di funzioni esponenziali,integrali con funzioni circolari inverse,flipped math,www.claudiodesiderio.wordpress.com",999.0,1.0
alQ1hlfNI_o,Corso sulle banche dati parte 01 - introduzione,Nicola Jelmorini,10750,48.0,5.0,"Linux,Ubuntu operating system,Libreoffice Base,Database",1300.0,1.0
YpcrlbmWgb8,How to Properly Wrap Your MacBook Power Cord to Avoid Damaged or Fraying,TheMacGuy,62390,559.0,20.0,"macbook,macbook air,macbook pro,Broken Power Cord,Avoid broken power cord,avoid broken macbook power cord,How to,properly wrap,the right way,to wrap,macbook power cord,macbook pro power cord,Mac,tip,tutorial,trick,tips,tricks,tutorials,steve the mac guy,stevethemacguy,mac guy,macguy,Apple,OS X (Operating System),Mac OS (Operating System),lost ipad recovery,ios,ios tip",175.0,0.0
igNgYtGYjys,Giusy Ferreri - Volevo te (Videoclip),GiusyFerreriVEVO,49365462,172001.0,10988.0,"Giusy Ferreri,GiusyFerrerivevo,vevo,official,video,music video,hq,single,album,Volevo te,Top Hits 2016,pop,Pop,RCA Records Label",170.0,0.0
NAx_gFh9BxY,107 Facts About Paper Mario! - Super Coin Crew,Super Coin Crew,420673,4153.0,235.0,"Super Mario Maker,Mario Maker,Super Coin Crew,107 Facts,Nintendo Facts,Let's Play,Let's-a-play,Super Mario,Super Mario Bros. (Video Game),Super Mario World (Video Game),New Super Mario Bros. U (Award-Winning Work),Nintendo,Let's Play Nintendo,Mario,107 Facts Nintendo,107 Facts About,Top 10,107,Facts,Tooned Up,You Didn't know,107 Facts about Paper Mario,107 mario,paper mario,nintendo 64,mario story,super mario maker,super paper mario,107 paper mario",1239.0,0.0
zyQtN7Zbi-c,An example that 0^0 does NOT approach 1,blackpenredpen,178746,2470.0,183.0,"0^0 is NOT 1,what's 0 to the 0 power,0^0,blackpenredpen,math for fun,calculus limit,interesting calculus problem,evaluating indeterminate form,l'hospital's rule,曹老師",471.0,1.0
8P13-6Qt89k,Teorema della Media,francesco petracca,2437,10.0,3.0,Teorema della Media,403.0,1.0
4NGlnpZfXII,Dragon Ball Xenoverse 3 - | FULL ROSTER | ALL CHARACTERS [CONCEPT] Xenoverse 2 Mods,GOWBuuzer,662265,7338.0,968.0,"dragon ball,DBZ,GT,super,AF,movie,OAV,episode,goku,vegeta,frieza,cell,majin buu,baby,gogeta,vegito,zamasu,goku black,ssj rose,beerus,bills,whis,vados,champa,hit,jiren,toppo,dyspo,zeno,zeno-sama,daishinkan,super saiyan,ssj,god,blue,kaioken,ultra instinct,limit breaker,PS4,PC,xenoverse 2,DLC,PSP,tenkaichi tag team,PS2,budokai tenkaichi 3,gameplay,trailer,hack,mod,texture,download,leaked",2662.0,0.0
7bL4dmUdddI,Top 5 MacBook Air Accessories  2017,Atomic Tech,102521,877.0,90.0,"MacBook,MacBook Air,Top 5,Top,Accessories,Cool,Tech,AirBar,OmniCharge,KickFlip,TarDisk,Odin Aurora",446.0,0.0
GfxzDd1wNxs,iPhone X Space Grey - Unboxing & Setup,Stefano Giove,843335,4827.0,698.0,"iphone,apple,iphone 10,iphone x,camera,speed,test,battery,unboxing,air pods,sticker,resistant,stainless,steel,scratch test,burn,bend,iphone 8,samsung,ipad,galaxy,s8,note 8,essential,phone,turn of,face id,works,ram,management,ios,ios 11,ios 12,11.1,bezel,11.2,glitch,bug,freeze,stefano,giove,product red,red,iPhone X red,cover,2018,iOS 12,iPhone xs,iPhone xr,iPad Pro 2018,xs max",289.0,0.0
E8xXtoIm76s,Top 5 Speedruns To Watch To Get Into Speedrunning (feat. Razbuten),Snoman Gaming,1193672,13497.0,512.0,"speedrun,speedruns,speedrunning,speed run,speed runs,speed running,top 5 speedruns,top 10 speedruns,top 10 speed runs,top 5 speed runs,best speed runs,best speedruns,cosmo,cosmo speedrun,cosmo speed run,f zero speedrun,f zero gx speed run,f zero gx speedrun,f zero speed run,super mario 64 speedrun,super mario 64 speed run,super mario world speedrun,super mario world speed run,video game speedrun,video game speed run,video game speedruns,agdq,sgdq",539.0,0.0
elvOZm0d4H0,Infinity is bigger than you think - Numberphile,Numberphile,6051793,73258.0,3511.0,"numberphile,number phile,number,numbers,maths,mathematics,mathematical,numerals,count,counting",480.0,1.0
cpCXLf9E1Ic,Integrali indefiniti (primo step),Claudio Desiderio,36382,520.0,12.0,"Claudio Desiderio,Desiderio Claudio,Integrali indefiniti,Integrali,Integrali immediati",1358.0,1.0
C3ddWloPyPA,Macbook Air Basics - Mac Manual Guide for Beginners - new to mac,Tech & Design,401323,2331.0,152.0,,1129.0,0.0
jFxtn_BQauk,Nek - Fatti avanti amore (Official Video) [Sanremo 2015],Warner Music Italy,23476265,123043.0,4204.0,"video,video ufficiale,official video,official,ufficiale,videoclip,Warner,Warner Music,Music,WMI,Warner Music Italia,Warner Music Italy,nuovo,new,nuovo singolo,singolo,nuovo video,album,nuovo album,ultimo singolo,ultimo album,nek,fatti avanti amore,sanremo,festival sanremo,festival di sanremo,sanremo 2015,san remo,Sanremo Music Festival (Recurring Event),filippo neviani,neviani,Sanremo Music Festival 2015",231.0,0.0
FNofmHUX81c,Yoshi's Island Glitched% by Carlsagan42 - AGDQ 2014,ScottyWZ,366625,4741.0,133.0,,744.0,0.0
uJ-c54cgDos,Scomposizioni con la regola di RUFFINI,Prof. Mario Antonuzzi,16229,341.0,13.0,"Geometria analitica,circonferenza,centro,diametro,raggio,parabola,direttrice,asse,fuoco,vertice,ellisse,iperbole,asintoto,asintoti,esponenziale,esponenziali,logaritmo,logaritmi,naturali,base,pura,spuria,spurie,monomie,pure,complete,ripasso,spiegazione,svolgimento,matematica,esercizi,scuola,salmo,sferaebasta,fedez,antonuzzi,frisina,lezione,lezioni,real,studenti,studente,alunni,alunno",2784.0,1.0
JT912hDAPro,5 Best Accessories for New MacBook Pro,Incredibles !,175610,1253.0,179.0,"macbook accessories,macbook pro accessories,accessories for macbook pro,apple macbook pro accessories,apple macbook accessories,imac accessories,macbook pro 2016,macbook,macbook 2016,macbook pro accessories 2016,apple macbook 2016,apple,macbook pro accessories to buy,best macbook pro accessories,macbook pro 2016 review,macbook pro 16 accessories,apple macbook,macbook pro 16 usb hub,macbook pro 16 stand,macbook pro,2016 macbook pro,incredibles,macbook 1tb",305.0,0.0
jpZWQ8ebTuA,Macbook Air Unboxing & Review - What You Should Know!,StuffYouShouldBuy,979697,3809.0,556.0,"Apple,Macbook,Air,2012,2013,Review,unboxing,unbox,retail,pro,vs,11,13,inch,new,therapy,tpp7tstlpodcasoosyuu,Mac,cover,sleeve,refurbished,ssd,case,used,sale,update,cheap,free,bag,prices,superdrive,discount,refresh,battery,skin,ports,usb,3.0,accessories,specs,buy,next,book,MacBook Air (Computer),Battery (electricity),Mac OS (Operating System)",504.0,0.0
lw3c5d3aBSE,Il Volo - 'O Sole Mio (Videoclip),IlVoloVEVO,42723945,218269.0,8727.0,"Il,Volo,'O,Sole,Mio,Rentor,Geffen,Records,Pop,Il Volo O Sole Mio",217.0,0.0
nsTMPkPCQzA,Best Moments In Blindfolded Speedruns #3,EZScape,443284,3712.0,233.0,"Best,Moments,Blindfold,Blindfolded,Super Mario 64,SM64,any%,speedrun,Biggest,Skips,Glitches,Glitch,Speedrunning,Top 10,Banjo,Spyro,Crash,Jak and Daxter,Legend of Zelda,Link's Awakening,Super,Mario,World,Donkey,Kong,64,Sonic,06,Meat,Boy,Pokemon,Dark,Souls,Legend of Dragoon,Pokemon Stadium 2,Xenogears,Dragon Quest,Final,Fantasy,Gran Turismo,ezscape,luckiest pokemon moments",599.0,0.0
mcVvM4nhwNs,Teorema fondamentale del calcolo integrale - Videolezione di matematica,StudentiTv,62140,287.0,53.0,,425.0,1.0
5sKah3pJnHI,Root 2 - Numberphile,Numberphile,2695303,34848.0,646.0,"root 2,square root of 2,root two,square root,pythagoras,pythogoreans,2 (number),numberphile,number phile,number,numbers,maths,mathematics,mathematical,numerals,count,counting,james grime,singingbanana,roger bowley",529.0,1.0
KYG6nvG1dyw,TOP 15 MOD PIÙ BELLE DI DRAGON BALL XENOVERSE 2 - [Mod Dragon Ball Xenoverse 2],Chroma,32255,1225.0,39.0,"amorhc,chroma,gohan,goku,jiren,dragon ball super,ita,continua,hd,sub ita,vegeta,gotenks,goddex,mod,modder,gioseph,giosephthegamer,feraz,victini,stickman,jicoorer,download,xenoverse 2,zolog,fandom,cavernadiplatone,dragon ball af,dragon ball super multiverse,super multiverse,bulma,beerus,zamasu,gogeta,vegeth,dragon ball,dragon ball gt,muten,marcos revenge,serious sword,yumi,minecraft,dragon block,tuberanza,blaziken,olimpiko900,obogul,fear of unknow,sig,abitante di namecc",906.0,0.0
3DQATvwX4aI,Il Volo - Grande Amore (Spanish Version) (Videoclip),IlVoloVEVO,21920710,155227.0,4771.0,"IL VOLO,IL VOLO Music,IL VOLO Official Video,IL VOLO Video,IL VOLO Video Oficial,IL VOLO Nuevo Video,IL VOLO New Video,Grande Amore (Spanish Version),Grande Amore (Spanish Version) Official Video,Official Video,Grande Amore (Spanish Version) Official Remix Video,Grande Amore (Spanish Version) Single,Single,IL VOLO New Single,IL VOLO Single,IL VOLO Song,Grande Amore (Spanish Version) new song,Grande,Amore,(Spanish,Version),Il Volo Grande Amore",228.0,0.0
FtbiL1uwC9Y,equazioni differenziali lineari,Claudio Desiderio,4407,45.0,1.0,"equazioni differenziali,problema di Cauchy,equazioni differenziali del primo ordine,equazioni differenziali a variabili separabili,variabili separabili,equazioni differenziali lineari del primo ordine,Claudio Desiderio,matematica a colori,flipped classroom,flipped math,www.claudiodesiderio.wordpress.com",1345.0,1.0
ARP0bpKgvVg,NEW FUSION: Goku UI and Vegeta Beyond SSB VS Zen-Oh Fusion - Dragon Ball Super Xenoverse 2 MOD,Sol Negro,10050008,91876.0,9772.0,"ultra instinct,goku last form,vegeta beyond ssb,goku ui and vegeta fusion,dragon ball fusions,goku new transformation,full dragon ball fusions,dragon ball new game,dragon ball news,dragon ball super,dragon ball z,dbs,dbz,dragon ball xenoverse 3,dragon ball xenoverse mods,xenoverse best mods,ultra instinto,dragon ball fusiones,sol negro,sol negro mods,super saiya blue evolution,ssb evolution",337.0,0.0
xH5whVFwXw4,Macbook Air Unboxing,Piwko,63347,586.0,67.0,"macbook,air,macbook air,apple,laptop",328.0,0.0
XMV3h9F6jq4,Il Volo - Per te ci sarò (Videoclip),IlVoloVEVO,11830562,59025.0,2239.0,"Il Volo Music,Il Volo Official Video,Il Volo Video,Il Volo Video Oficial,Il Volo Nuevo Video,Il Volo New Video,Per te ci saro,Per te ci sarò Official Video,Per te ci saro Official Video,Per te ci sarò Official Remix Video,Per te ci sarò Single,Per te ci saro Single,Il Volo New Single,Il Volo Single,Il Volo Song,Per te ci sarò new song,Per te ci sarò nueva canción,Il Volo nueva cancion,Il Volo sencillo,Il Volo nuevo sencillo,Il Volo Per Te Ci Saro",300.0,0.0
ylJd5sUbANE,"""Practice makes perfect"", and other lies we believe about learning",Eddie Woo,300136,12933.0,187.0,"Learning (Quotation Subject),misconceptions",564.0,0.0
cJXcK_P-zOQ,TEOREMA DELLA MEDIA,Focaccia Matematica,915,4.0,0.0,,135.0,1.0
480PvTx2U68,Dragon Ball Super - The Tournament Of Power In A Nutshell (Parody) [Xenoverse 2],GOWBuuzer,237590,3700.0,415.0,"dragon ball,DBZ,GT,super,AF,movie,OAV,episode,goku,vegeta,frieza,cell,majin buu,baby,gogeta,vegito,zamasu,goku black,ssj rose,beerus,bills,whis,vados,champa,hit,jiren,toppo,dyspo,zeno,zeno-sama,daishinkan,super saiyan,ssj,god,blue,kaioken,ultra instinct,limit breaker,PS4,PC,xenoverse 2,DLC,PSP,tenkaichi tag team,PS2,budokai tenkaichi 3,gameplay,trailer,hack,mod,texture,download,leaked",376.0,0.0
jwhFr5Ax3Fk,The Triple Monitor Mega MacBook!,Unbox Therapy,3764788,84851.0,2038.0,"unbox therapy,unboxtherapy,( ͡° ͜ʖ ͡°),tech,technology,gadgets,gadget,unboxing,review,unbox,therapy,new,youtube,ten one mountie,mountie,ipad laptop,ipad,iphone,apple,macbook,macbook pro,ipad air,ipad pro,ipad air 2,ipad mini,iphone 6,iphone 6s,iphone 7,iphone plus,iphone 6s plus,iphone 7 plus,mount,ipad mount,iphone mount,android,best,smartphone,samsung,vs,6s,apple iphone,things,innovation,invention,inventions,new inventions,tablet,cool gadgets",222.0,0.0
HswySJvxeuE,2019 World's Top 6 Latest Thinnest and Powerful Laptops 2019,GadgetGeeks,672563,3175.0,592.0,"thin laptop,2018 best laptop,2018 best hybrid laptop,light weight laptop,best gaming laptop,macbook,top 5,cheap gaming laptops,best gaming notebooks 2018,best gaming laptops 2018,gtx 1080,2-in-1,new,macbook pro,affordable gaming laptops,chromebook,best gaming laptop 2018,hp spectre x360,pc,hp,thin,top 10 best gaming laptops 2018,tech,technology",587.0,0.0
Ha18O3B6Eag,Super Mario Maker P-Break Speedrun -- Fastest Completion 472,CarlSagan42,35092,590.0,3.0,"Super Mario Maker,Speedrun",55.0,0.0
2I-_SV8cwsw,"integration by parts, DI method, VERY EASY",blackpenredpen,209413,5520.0,88.0,"Another way to set up the integration by parts,integral of x^2*sin(3x),integral of x^4*ln(x),integral of e^x*sin(x),integration by parts,IBP,DI methods,easiest integration by parts,blackpenredpen,steve chow at pierce college,Tabular Integration,integral of e^u*sin(u),integral of e^x*sinx,easy integration by parts,ibp,blackpenredpn,bprp integrals,math for fun",1019.0,1.0
bB52e6N8kjU,7 Best Laptop Accessories & Gadgets 2018 You Must Have,Tech Mooz,572780,6107.0,692.0,"Laptop Gadgets,Laptop Accessories,Laptop Stand,OmniHub,MacBook Laptop,Windows laptop,Laptop,Laptops,MOBICASE,laptop bag,VISTAR,The Moose,Moose,X6,Power Bank,CoreBook,Workstation Bag",690.0,0.0
WqmbA5k-_Eo,2018 MacBook Air Review/Is it worth it?,Rhett Arnold,80528,345.0,185.0,"macbookair,2018macbook,apple,talktime,newmacbook2018",335.0,0.0
-EtHF5ND3_s,Riemann's paradox:     pi = infinity minus infinity,Mathologer,2668510,33508.0,2062.0,"Mathologer,Mathematics,Math,Maths,paradox,Riemann,Riemann rearrangement theorem,infinity,infinite series,regrouping,associative,commutative,pi",718.0,1.0
u1EmWNY8km0,This is What Happens When You Sleep on The Competition,KoiandDragon,9624,152.0,12.0,"pokemon omega ruby and alpha sapphire,pokemon omega ruby and alpha sapphire battle,pokemon omega ruby battle,pokemon alpha sapphire battle,pokemon oras battle,wifi omega ruby,wifi alpha sapphire,pokemon oras,pokemon,KoiandDragon,wifi pokemon battles,wifi pokemon battles oras,Pokémon (TV Program),Pokémon (Video Game Series),Pokémon Omega Ruby And Alpha Sapphire,Pokémon (Brand)",1426.0,0.0
Q9Ybl-8S6-4,Metodi di Integrazione Numerica,francesco petracca,5423,21.0,4.0,Integrazione Numerica,425.0,1.0
FQkaH5ppFek,"Takagi & Ketra - L'esercito del selfie ft. Lorenzo Fragola, Arisa",TakagiKetraVEVO,120328712,446442.0,70371.0,"Columbia,L'esercito del selfie,Pop,Takagi & Ketra feat. Lorenzo Fragola,Arisa,vevo,vevo official,L'esercito del selfie vevo,L'esercito del selfie vevo official,Takagi & Ketra,Takagi & Ketra vevo,Takagi & Ketra vevo official",255.0,0.0
HbNYuOTaYFs,I Bought The $80 Starbucks Mug...,Dave Lee,960127,22984.0,1902.0,"Dave2D,Review,dave lee,mug,cup,coffee cup,coffee mug,ceramic mug,ember,starbucks,heater,phone app,hot mug,starbucks mug,starbucks coffee mug,best ceramic mug,best coffee mug",404.0,0.0
nJ539VsNq2s,2019 Top 6 Best Laptops to Buy,GadgetGeeks,3954186,15416.0,4479.0,"dell xps 13,best laptop 2018,best chromebook,best of,asus zenbook,best laptop,top 5,best laptops,acer,asus,digital trends,technology,news,zenbook,tech,2018,laptops 2018,top 5 laptops,best laptops 2018,best gaming laptop,laptops under $1000,best laptops in 2018,hp",550.0,0.0
Z49hXoN4KWg,sqrt(i),blackpenredpen,559661,12666.0,605.0,"sqrt(i),sqrt(i) as a complex number,i^(1/2),www.blackpenredpen.com,blackpenredpen,math for fun",542.0,1.0
U8O8R8-XRmQ,Ali-A's Minecraft Challenge: most wood collected - Guinness World Records,Guinness World Records,1729077,13835.0,4105.0,"60th Anniversary,guinness world records,guinnes,guiness,book,world record,breakers,setters,amazing,fastest,tallest man,shortest,most spiders,female legs,stretchiest skin,parallel parking,Ali-A,Alastair Aliken,Minecraft,Mojang,Record,Console,Video Game (Industry),Video Game Console (Invention),Gaming,Gamer,Gamer's Edition,gameplay",289.0,0.0
YQGotj43PqM,teorema della media DIMOSTRAZIONE,mariano di mauro,684,7.0,0.0,teorema della media DIMOSTRAZIONE,178.0,1.0
HxOusn13fqE,Il Volo - Canzone per te (Videoclip),IlVoloVEVO,17764867,75274.0,3210.0,"Canzone Italiana,Canzone per te,Columbia,Il Volo,Il Volo Canzone Per Te",236.0,0.0
XZSnRjDRrvY,BEST USB-C Hub / Dongle - What to buy??,Matt Granger,989406,10307.0,717.0,"matt,granger,matt granger,advice,photography,photo,tips,tutorial,DSLR,GYGO,get your gear out,USB,USB-c,thunderbolt,thunberbolt 3,vs,3.1,dongle,donglebook,macbook,mac,apple,adapter,dock,hyper,sanho,verbatim,air,2018,2017,2019,macbook pro,pro",1102.0,0.0
_Y9EZcw5zaA,PRONUNCIA INGLESE PER ITALIANI,john peter sloan,2202065,23389.0,792.0,"pronuncia,inglese,john,peter,sloan,instant,english,peronuncia inglese per italiani,john peter sloan,English,pronuncia inglese",590.0,1.0
qPrxInnjdvg,"Le idee fondamentali della fisica delle particelle, M.Mangano",INFN LNF - Laboratori Nazionali di Frascati,80622,427.0,22.0,"Physics (Idea),Particle Physics (Field Of Study),Istituto Nazionale Di Fisica Nucleare,CERN (Organization),Seminar (Type Of Conference),Standard Model (Idea)",4901.0,1.0
Jtpv39DeWpc,Robespierre e il Terrore,Treccani Scuola,8001,91.0,4.0,STORIA,280.0,1.0
y6fPilMJHsE,Il Calcolo Differenziale,Fisico Ph92,23734,256.0,19.0,"calcolo differenziale,l'universo della meccanica,meccanica,matematica,goldstein",1544.0,1.0
_BXYFubygkM,Reazioni chimiche,Agora Scienze Biomediche,36487,233.0,6.0,"scienze,biomediche,istruzione,video didattici,lezione,Agora,Lesina,Fraccacreta,medicina,reagenti,prodotti,stechiometria,bilanciamento,moli,molarità,reazione di sintesi,reazione di decomposizione,reazione di scambio semplice,reazione di doppio scambio,redox,ossidante,riducente,ROS,RNS,Haber-Weiss",1566.0,1.0
eIpFQGGuALc,Anteprima Beta World of Warcraft: Warlords of Draenor,ReHWolution,507,19.0,0.0,"fantasy,let's play world of warcraft,mekgineer thermaplugg,misha,naz'grel,nefarian,onyxia,razorgore the untamed,renault mograine,rend,rexxar,shandris feathermoon,stalvan mistmantle,sylvanas windrunner,the prophet skeram,thrall,tirion fordring,tyrande whisperwind",1202.0,0.0
5kpVl6YJzpk,Evoluzione dei modelli atomici,Giovanni Pacifico,18785,49.0,12.0,"giovanni pacifico,iti valitutti,iis parmenide,roccadaspide(sa),elettronica,atomo di bohr,modelli atomici,atomo",254.0,1.0
AwAVQ0RiwPw,Dalla fuga di Luigi XVI all'instaurazione della Repubblica,Treccani Scuola,6848,61.0,1.0,STORIA,313.0,1.0
ecaGFISlQXk,La Rivoluzione Francese,Duccio Incagli,16387,144.0,10.0,,320.0,1.0
MEysDZDzyIw,Introduzione alle equazioni chimiche,La Chimica per Tutti!,15179,314.0,6.0,"Chimica,lezioni di chimica,Chimica Generale,chimica inorganica,esercizi di chimica",698.0,1.0
3dIbFvX_zCE,Michelangeo Mangano - Viaggio all'interno dell'atomo,Liceo Scientifico Leonardo da Vinci - Maglie,2563,12.0,2.0,,4555.0,1.0
_ZB4aUMVKS0,OSSIDO-RIDUZIONI_1.mp4,Antonio Liperoti,50910,346.0,15.0,"ossidoriduzioni,lezionichimica,liperoti,oxide,reductions,oxidant,and,reductant,chemistry",544.0,1.0
d6c6uIyieoo,Riemann Hypothesis - Numberphile,Numberphile,2724313,38594.0,537.0,"numberphile,Riemann Zeta Function (Concepts/Theories),Bernhard Riemann (Author),Riemann Hypothesis (Idea),Leonhard Euler (Author),millennium problems,clay,Millennium Prize Problems,mathematics,edward frenkel",1024.0,1.0
zLAMv1vDSgo,L'atomo. Definizione e struttura. Riassunto per il Test di Medicina.,TD medicina,11881,183.0,4.0,"test medicina,test professioni sanitarie,test veterinaria,test ammissione,ammissione medicina,ammissione veterinaria,ammissione professioni sanitarie,facoltà a numero chiuso,atomo definizione,atomo struttura,atomo riassunto,elettroni e protoni,numero di massa,massa atomica,isotopi",634.0,1.0
wLpOb7vYwk0,reazioni di sintesi e decomposizione,Giovanna Fonda,30132,431.0,6.0,iMovie,287.0,1.0
Am8KoqLFLHg,IMPARARE L'INGLESE: 150 Frasi fondamentali in inglese per principianti 🇬🇧 🇬🇧 🇬🇧  ✔,Lingo Boltz,392687,3339.0,315.0,"corso di inglese,imparare l'inglese,frasi utili,frasi fondamentali,inglese,vocabolario,vacanze,frasi in inglese,150 frasi,corso gratis,audio,inglese per principianti,lezione,frasi essenziali,lingoboltz-it,lingoboltz-it-en",1754.0,1.0
0toqxbv3tRQ,La Rivoluzione Francese: il video completo,ScuolaInterattiva,200875,1210.0,79.0,"Scuola Interattiva,paolo scorzoni,video per la scuola media,mappe per apprendere,corso di storia,Rivoluzione,Francese,Robespierre,Danton,Marat",481.0,1.0
NCnYYuU-deE,Regola dell'incrocio,Giovanna Fonda,40044,581.0,8.0,iMovie,553.0,1.0
oc0M1o8tuPo,Indeterminate: the hidden power of 0 divided by 0,Mathologer,871661,15878.0,531.0,"Mathologer,Mathematics,Math,Maths,indeterminate form,0/0,zero divided by zero,infinity,Newton,calculus,paradox,indeterminate",753.0,1.0
GToOGb7B29Q,Introduzione Alla Fisica Moderna 1,physicsit,7263,40.0,2.0,"meccanica,quantistica",2919.0,1.0
Xq4cTfoGJ-Y,I LEGAMI CHIMICI spiegati in modo semplice,marina pescarmona,116311,448.0,58.0,"legame,ionico,covalente,elettronegatività,polarità,molecolare,legami,chimici,profpesca",628.0,1.0
